time,ld,pv,c_grid_in,c_grid_out
 01/22  06:00:00,4.228018768,0,0.1337,0
 01/22  07:00:00,4.228018768,0,0.1337,0
 01/22  08:00:00,3.844185435,0,0.1337,0
 01/22  09:00:00,1.925018768,0.004375372,0.1781,0
 01/22  10:00:00,1.925018768,0.036488813,0.1781,0
 01/22  11:00:00,1.925018768,0.079904219,0.1781,0
 01/22  12:00:00,1.925018768,0.086904801,0.1781,0
 01/22  13:00:00,1.925018768,0.089946572,0.1781,0
 01/22  14:00:00,1.925018768,0.057939262,0.1781,0
 01/22  15:00:00,1.925018768,0.116596453,0.1781,0
 01/22  16:00:00,1.925018768,0.039309055,0.1781,0
 01/22  17:00:00,2.692685435,0,0.1781,0
 01/22  18:00:00,4.228018768,0,0.1781,0
 01/22  19:00:00,4.228018768,0,0.1781,0
 01/22  20:00:00,4.228018768,0,0.1781,0
 01/22  21:00:00,4.228018768,0,0.1781,0
 01/22  22:00:00,4.228018768,0,0.1781,0
 01/22  23:00:00,4.228018768,0,0.1781,0
 01/22  24:00:00,4.228018768,0,0.1781,0
 01/23  01:00:00,4.778024131,0,0.1337,0
 01/23  02:00:00,4.778024131,0,0.1337,0
 01/23  03:00:00,4.778024131,0,0.1337,0
 01/23  04:00:00,4.778024131,0,0.1337,0
 01/23  05:00:00,4.778024131,0,0.1337,0
 01/23  06:00:00,5.053026812,0,0.1337,0
 01/23  07:00:00,6.984504582,0,0.1337,0
 01/23  08:00:00,7.700681974,0,0.1337,0
 01/23  09:00:00,11.83157429,0,0.1781,0
 01/23  10:00:00,11.83157429,0.128914014,0.1781,0
 01/23  11:00:00,11.83157429,0.055987439,0.1781,0
 01/23  12:00:00,11.83157429,0.162260332,0.1781,0
 01/23  13:00:00,11.28156893,0.183409783,0.1781,0
 01/23  14:00:00,11.83157429,0.190324275,0.1781,0
 01/23  15:00:00,11.83157429,0.204252971,0.1781,0
 01/23  16:00:00,11.83157429,0.078707577,0.1781,0
 01/23  17:00:00,12.59924096,0,0.1781,0
 01/23  18:00:00,9.734531394,0,0.1781,0
 01/23  19:00:00,8.084515307,0,0.1781,0
 01/23  20:00:00,8.084515307,0,0.1781,0
 01/23  21:00:00,7.534509945,0,0.1781,0
 01/23  22:00:00,7.534509945,0,0.1781,0
 01/23  23:00:00,5.053026812,0,0.1781,0
 01/23  24:00:00,4.778024131,0,0.1781,0
 01/24  01:00:00,4.778024131,0,0.1337,0
 01/24  02:00:00,4.778024131,0,0.1337,0
 01/24  03:00:00,4.778024131,0,0.1337,0
 01/24  04:00:00,4.778024131,0,0.1337,0
 01/24  05:00:00,4.778024131,0,0.1337,0
 01/24  06:00:00,5.053026812,0,0.1337,0
 01/24  07:00:00,6.984504582,0,0.1337,0
 01/24  08:00:00,7.700681974,0,0.1337,0
 01/24  09:00:00,11.83157429,0.055878008,0.1781,0
 01/24  10:00:00,11.83157429,0.137633903,0.1781,0
 01/24  11:00:00,11.83157429,0.180052395,0.1781,0
 01/24  12:00:00,11.83157429,0.192050956,0.1781,0
 01/24  13:00:00,11.28156893,0.21887609,0.1781,0
 01/24  14:00:00,11.83661801,0.152263255,0.1781,0
 01/24  15:00:00,11.83157429,0.070339314,0.1781,0
 01/24  16:00:00,11.83157429,0.026012739,0.1781,0
 01/24  17:00:00,12.21540763,0,0.1781,0
 01/24  18:00:00,9.734531394,0,0.1781,0
 01/24  19:00:00,8.084515307,0,0.1781,0
 01/24  20:00:00,8.084515307,0,0.1781,0
 01/24  21:00:00,7.534509945,0,0.1781,0
 01/24  22:00:00,7.534509945,0,0.1781,0
 01/24  23:00:00,5.053026812,0,0.1781,0
 01/24  24:00:00,4.778024131,0,0.1781,0
 01/25  01:00:00,4.778024131,0,0.1337,0
 01/25  02:00:00,4.778024131,0,0.1337,0
 01/25  03:00:00,4.778024131,0,0.1337,0
 01/25  04:00:00,4.778024131,0,0.1337,0
 01/25  05:00:00,4.778024131,0,0.1337,0
 01/25  06:00:00,5.053026812,0,0.1337,0
 01/25  07:00:00,6.984504582,0,0.1337,0
 01/25  08:00:00,7.700681974,0,0.1337,0
 01/25  09:00:00,11.83157429,0.079756642,0.1781,0
 01/25  10:00:00,11.83157429,0.224078457,0.1781,0
 01/25  11:00:00,11.83157429,0.383299539,0.1781,0
 01/25  12:00:00,11.83157429,0.358717336,0.1781,0
 01/25  13:00:00,11.28156893,0.339034314,0.1781,0
 01/25  14:00:00,11.83393045,0.321094393,0.1781,0
 01/25  15:00:00,11.83157429,0.19554859,0.1781,0
 01/25  16:00:00,11.83157429,0.099058573,0.1781,0
 01/25  17:00:00,12.21540763,0,0.1781,0
 01/25  18:00:00,9.734531394,0,0.1781,0
 01/25  19:00:00,8.084515307,0,0.1781,0
 01/25  20:00:00,8.084515307,0,0.1781,0
 01/25  21:00:00,7.534509945,0,0.1781,0
 01/25  22:00:00,7.534509945,0,0.1781,0
 01/25  23:00:00,5.053026812,0,0.1781,0
 01/25  24:00:00,4.778024131,0,0.1781,0
 01/26  01:00:00,4.778024131,0,0.1337,0
 01/26  02:00:00,4.778024131,0,0.1337,0
 01/26  03:00:00,4.778024131,0,0.1337,0
 01/26  04:00:00,4.778024131,0,0.1337,0
 01/26  05:00:00,4.778024131,0,0.1337,0
 01/26  06:00:00,5.053026812,0,0.1337,0
 01/26  07:00:00,6.984504582,0,0.1337,0
 01/26  08:00:00,7.31684864,0,0.1337,0
 01/26  09:00:00,11.83157429,0.028683351,0.1781,0
 01/26  10:00:00,11.83157429,0.071539995,0.1781,0
 01/26  11:00:00,11.83157429,0.144424565,0.1781,0
 01/26  12:00:00,11.83157429,0.177159201,0.1781,0
 01/26  13:00:00,11.28156893,0.116633903,0.1781,0
 01/26  14:00:00,11.83313414,0.127559934,0.1781,0
 01/26  15:00:00,11.83157429,0.137320353,0.1781,0
 01/26  16:00:00,11.83157429,0.093460474,0.1781,0
 01/26  17:00:00,12.21540763,0,0.1781,0
 01/26  18:00:00,9.734531394,0,0.1781,0
 01/26  19:00:00,8.084515307,0,0.1781,0
 01/26  20:00:00,8.084515307,0,0.1781,0
 01/26  21:00:00,7.534509945,0,0.1781,0
 01/26  22:00:00,7.534509945,0,0.1781,0
 01/26  23:00:00,5.053026812,0,0.1781,0
 01/26  24:00:00,4.778024131,0,0.1781,0
 01/27  01:00:00,4.778024131,0,0.1337,0
 01/27  02:00:00,4.778024131,0,0.1337,0
 01/27  03:00:00,4.778024131,0,0.1337,0
 01/27  04:00:00,4.778024131,0,0.1337,0
 01/27  05:00:00,4.778024131,0,0.1337,0
 01/27  06:00:00,5.053026812,0,0.1337,0
 01/27  07:00:00,6.984504582,0,0.1337,0
 01/27  08:00:00,7.31684864,0,0.1337,0
 01/27  09:00:00,11.83157429,0.021944107,0.1781,0
 01/27  10:00:00,11.83157429,0.059870688,0.1781,0
 01/27  11:00:00,11.83157429,0.147201239,0.1781,0
 01/27  12:00:00,11.83157429,0.157140391,0.1781,0
 01/27  13:00:00,11.28156893,0.119869238,0.1781,0
 01/27  14:00:00,11.83980069,0.135478599,0.1781,0
 01/27  15:00:00,11.83157429,0.092143778,0.1781,0
 01/27  16:00:00,11.83157429,0.054929169,0.1781,0
 01/27  17:00:00,12.21540763,0,0.1781,0
 01/27  18:00:00,9.734531394,0,0.1781,0
 01/27  19:00:00,8.084515307,0,0.1781,0
 01/27  20:00:00,8.084515307,0,0.1781,0
 01/27  21:00:00,7.534509945,0,0.1781,0
 01/27  22:00:00,7.534509945,0,0.1781,0
 01/27  23:00:00,5.053026812,0,0.1781,0
 01/27  24:00:00,4.778024131,0,0.1781,0
 01/28  01:00:00,4.228018768,0,0.1337,0
 01/28  02:00:00,4.228018768,0,0.1337,0
 01/28  03:00:00,4.228018768,0,0.1337,0
 01/28  04:00:00,4.228018768,0,0.1337,0
 01/28  05:00:00,4.228018768,0,0.1337,0
 01/28  06:00:00,4.228018768,0,0.1337,0
 01/28  07:00:00,6.984504582,0,0.1337,0
 01/28  08:00:00,6.216837916,0,0.1337,0
 01/28  09:00:00,6.331520669,0.010596973,0.1781,0
 01/28  10:00:00,6.331520669,0.040358702,0.1781,0
 01/28  11:00:00,6.331520669,0.033350228,0.1781,0
 01/28  12:00:00,6.331520669,0.067047123,0.1781,0
 01/28  13:00:00,4.681504582,0.058443766,0.1781,0
 01/28  14:00:00,4.681504582,0.075003744,0.1781,0
 01/28  15:00:00,4.681504582,0.044246038,0.1781,0
 01/28  16:00:00,4.681504582,0.041919472,0.1781,0
 01/28  17:00:00,5.065337916,0,0.1781,0
 01/28  18:00:00,6.159496539,0,0.1781,0
 01/28  19:00:00,4.228018768,0,0.1781,0
 01/28  20:00:00,4.228018768,0,0.1781,0
 01/28  21:00:00,4.228018768,0,0.1781,0
 01/28  22:00:00,4.228018768,0,0.1781,0
 01/28  23:00:00,4.228018768,0,0.1781,0
 01/28  24:00:00,4.228018768,0,0.1781,0
 01/29  01:00:00,4.228018768,0,0.1337,0
 01/29  02:00:00,4.228018768,0,0.1337,0
 01/29  03:00:00,4.228018768,0,0.1337,0
 01/29  04:00:00,4.228018768,0,0.1337,0
 01/29  05:00:00,4.228018768,0,0.1337,0
 01/29  06:00:00,4.228018768,0,0.1337,0
 01/29  07:00:00,4.228018768,0,0.1337,0
 01/29  08:00:00,3.460352102,0,0.1337,0
 01/29  09:00:00,1.925018768,0.015019947,0.1781,0
 01/29  10:00:00,1.925018768,0.065940503,0.1781,0
 01/29  11:00:00,1.925018768,0.213109575,0.1781,0
 01/29  12:00:00,1.925018768,0.103391089,0.1781,0
 01/29  13:00:00,1.925018768,0.098153433,0.1781,0
 01/29  14:00:00,1.925018768,0.070267752,0.1781,0
 01/29  15:00:00,1.925018768,0.11058821,0.1781,0
 01/29  16:00:00,1.925018768,0.134007227,0.1781,0
 01/29  17:00:00,2.308852102,0,0.1781,0
 01/29  18:00:00,4.228018768,0,0.1781,0
 01/29  19:00:00,4.228018768,0,0.1781,0
 01/29  20:00:00,4.228018768,0,0.1781,0
 01/29  21:00:00,4.228018768,0,0.1781,0
 01/29  22:00:00,4.228018768,0,0.1781,0
 01/29  23:00:00,4.228018768,0,0.1781,0
 01/29  24:00:00,4.228018768,0,0.1781,0
 01/30  01:00:00,4.778024131,0,0.1337,0
 01/30  02:00:00,4.778024131,0,0.1337,0
 01/30  03:00:00,4.778024131,0,0.1337,0
 01/30  04:00:00,4.778024131,0,0.1337,0
 01/30  05:00:00,4.778024131,0,0.1337,0
 01/30  06:00:00,5.053026812,0,0.1337,0
 01/30  07:00:00,6.984504582,0,0.1337,0
 01/30  08:00:00,7.31684864,0,0.1337,0
 01/30  09:00:00,11.83157429,0.007985338,0.1781,0
 01/30  10:00:00,11.83157429,0.040108193,0.1781,0
 01/30  11:00:00,11.83210271,0.071212458,0.1781,0
 01/30  12:00:00,11.83419071,0.084849972,0.1781,0
 01/30  13:00:00,11.28156893,0.088245831,0.1781,0
 01/30  14:00:00,11.83360725,0.079552703,0.1781,0
 01/30  15:00:00,11.83157429,0.107248695,0.1781,0
 01/30  16:00:00,11.83157429,0.036844364,0.1781,0
 01/30  17:00:00,11.83157429,0,0.1781,0
 01/30  18:00:00,9.734531394,0,0.1781,0
 01/30  19:00:00,8.084515307,0,0.1781,0
 01/30  20:00:00,8.084515307,0,0.1781,0
 01/30  21:00:00,7.534509945,0,0.1781,0
 01/30  22:00:00,7.534509945,0,0.1781,0
 01/30  23:00:00,5.053026812,0,0.1781,0
 01/30  24:00:00,4.778024131,0,0.1781,0
 01/31  01:00:00,4.778024131,0,0.1337,0
 01/31  02:00:00,4.778024131,0,0.1337,0
 01/31  03:00:00,4.778024131,0,0.1337,0
 01/31  04:00:00,4.778024131,0,0.1337,0
 01/31  05:00:00,4.778024131,0,0.1337,0
 01/31  06:00:00,5.053026812,0,0.1337,0
 01/31  07:00:00,6.984504582,0,0.1337,0
 01/31  08:00:00,7.31684864,0.001278165,0.1337,0
 01/31  09:00:00,11.83157429,0.046849318,0.1781,0
 01/31  10:00:00,11.83157429,0.135439427,0.1781,0
 01/31  11:00:00,11.83157429,0.203112656,0.1781,0
 01/31  12:00:00,11.83157429,0.190207615,0.1781,0
 01/31  13:00:00,11.28156893,0.194369523,0.1781,0
 01/31  14:00:00,11.8336523,0.17018652,0.1781,0
 01/31  15:00:00,11.83157429,0.112665907,0.1781,0
 01/31  16:00:00,11.83157429,0.063319398,0.1781,0
 01/31  17:00:00,11.83157429,0,0.1781,0
 01/31  18:00:00,9.734531394,0,0.1781,0
 01/31  19:00:00,8.084515307,0,0.1781,0
 01/31  20:00:00,8.084515307,0,0.1781,0
 01/31  21:00:00,7.534509945,0,0.1781,0
 01/31  22:00:00,7.534509945,0,0.1781,0
 01/31  23:00:00,5.053026812,0,0.1781,0
 01/31  24:00:00,4.778024131,0,0.1781,0
 02/01  01:00:00,4.778024131,0,0.1337,0
 02/01  02:00:00,4.778024131,0,0.1337,0
 02/01  03:00:00,4.778024131,0,0.1337,0
 02/01  04:00:00,4.778024131,0,0.1337,0
 02/01  05:00:00,4.778024131,0,0.1337,0
 02/01  06:00:00,5.053026812,0,0.1337,0
 02/01  07:00:00,6.984504582,0,0.1337,0
 02/01  08:00:00,7.31684864,0.002762114,0.1337,0
 02/01  09:00:00,11.83157429,0.160276335,0.1781,0
 02/01  10:00:00,11.83157429,0.364233542,0.1781,0
 02/01  11:00:00,11.83157429,0.444424768,0.1781,0
 02/01  12:00:00,11.83627327,0.50941667,0.1781,0
 02/01  13:00:00,11.28213327,0.542237793,0.1781,0
 02/01  14:00:00,11.85540276,0.496129633,0.1781,0
 02/01  15:00:00,11.89249545,0.341722686,0.1781,0
 02/01  16:00:00,11.83817302,0.160970386,0.1781,0
 02/01  17:00:00,11.83157429,0,0.1781,0
 02/01  18:00:00,9.736316153,0,0.1781,0
 02/01  19:00:00,8.084515307,0,0.1781,0
 02/01  20:00:00,8.084515307,0,0.1781,0
 02/01  21:00:00,7.534509945,0,0.1781,0
 02/01  22:00:00,7.534509945,0,0.1781,0
 02/01  23:00:00,5.053026812,0,0.1781,0
 02/01  24:00:00,4.778024131,0,0.1781,0
 02/02  01:00:00,4.778024131,0,0.1337,0
 02/02  02:00:00,4.778024131,0,0.1337,0
 02/02  03:00:00,4.778024131,0,0.1337,0
 02/02  04:00:00,4.778024131,0,0.1337,0
 02/02  05:00:00,4.778024131,0,0.1337,0
 02/02  06:00:00,5.053026812,0,0.1337,0
 02/02  07:00:00,6.984504582,0,0.1337,0
 02/02  08:00:00,7.31684864,0.007810916,0.1337,0
 02/02  09:00:00,11.83157429,0.19729814,0.1781,0
 02/02  10:00:00,11.83157429,0.187584662,0.1781,0
 02/02  11:00:00,11.83157429,0.411252131,0.1781,0
 02/02  12:00:00,11.83371709,0.415871604,0.1781,0
 02/02  13:00:00,11.28156893,0.304191803,0.1781,0
 02/02  14:00:00,11.84009838,0.283411678,0.1781,0
 02/02  15:00:00,11.83157429,0.353560498,0.1781,0
 02/02  16:00:00,11.83157429,0.148859606,0.1781,0
 02/02  17:00:00,11.83157429,0,0.1781,0
 02/02  18:00:00,9.734531394,0,0.1781,0
 02/02  19:00:00,8.084515307,0,0.1781,0
 02/02  20:00:00,8.084515307,0,0.1781,0
 02/02  21:00:00,7.534509945,0,0.1781,0
 02/02  22:00:00,7.534509945,0,0.1781,0
 02/02  23:00:00,5.053026812,0,0.1781,0
 02/02  24:00:00,4.778024131,0,0.1781,0
 02/03  01:00:00,4.778024131,0,0.1337,0
 02/03  02:00:00,4.778024131,0,0.1337,0
 02/03  03:00:00,4.778024131,0,0.1337,0
 02/03  04:00:00,4.778024131,0,0.1337,0
 02/03  05:00:00,4.778024131,0,0.1337,0
 02/03  06:00:00,5.053026812,0,0.1337,0
 02/03  07:00:00,6.984504582,0,0.1337,0
 02/03  08:00:00,6.933015307,0.003034974,0.1337,0
 02/03  09:00:00,11.83157429,0.033080662,0.1781,0
 02/03  10:00:00,11.83406022,0.068239033,0.1781,0
 02/03  11:00:00,11.83398154,0.12417199,0.1781,0
 02/03  12:00:00,11.83157429,0.202366629,0.1781,0
 02/03  13:00:00,11.28156893,0.203242034,0.1781,0
 02/03  14:00:00,11.91669101,0.122236886,0.1781,0
 02/03  15:00:00,11.89988595,0.060328084,0.1781,0
 02/03  16:00:00,11.83422311,0.070411248,0.1781,0
 02/03  17:00:00,11.83157429,0,0.1781,0
 02/03  18:00:00,9.734531394,0,0.1781,0
 02/03  19:00:00,8.084515307,0,0.1781,0
 02/03  20:00:00,8.084515307,0,0.1781,0
 02/03  21:00:00,7.534509945,0,0.1781,0
 02/03  22:00:00,7.534509945,0,0.1781,0
 02/03  23:00:00,5.053026812,0,0.1781,0
 02/03  24:00:00,4.778024131,0,0.1781,0
 02/04  01:00:00,4.228018768,0,0.1337,0
 02/04  02:00:00,4.228018768,0,0.1337,0
 02/04  03:00:00,4.228018768,0,0.1337,0
 02/04  04:00:00,4.228018768,0,0.1337,0
 02/04  05:00:00,4.228018768,0,0.1337,0
 02/04  06:00:00,4.228018768,0,0.1337,0
 02/04  07:00:00,6.984504582,0,0.1337,0
 02/04  08:00:00,5.833004582,0.001894375,0.1337,0
 02/04  09:00:00,6.331520669,0.014185412,0.1781,0
 02/04  10:00:00,6.331520669,0.041130323,0.1781,0
 02/04  11:00:00,6.331520669,0.078810147,0.1781,0
 02/04  12:00:00,6.331520669,0.061356192,0.1781,0
 02/04  13:00:00,4.681504582,0.077649474,0.1781,0
 02/04  14:00:00,4.681504582,0.08625677,0.1781,0
 02/04  15:00:00,4.681504582,0.076616332,0.1781,0
 02/04  16:00:00,4.681504582,0.061644226,0.1781,0
 02/04  17:00:00,4.681504582,0,0.1781,0
 02/04  18:00:00,6.159496539,0,0.1781,0
 02/04  19:00:00,4.228018768,0,0.1781,0
 02/04  20:00:00,4.228018768,0,0.1781,0
 02/04  21:00:00,4.228018768,0,0.1781,0
 02/04  22:00:00,4.228018768,0,0.1781,0
 02/04  23:00:00,4.228018768,0,0.1781,0
 02/04  24:00:00,4.228018768,0,0.1781,0
 02/05  01:00:00,4.228018768,0,0.1337,0
 02/05  02:00:00,4.228018768,0,0.1337,0
 02/05  03:00:00,4.228018768,0,0.1337,0
 02/05  04:00:00,4.228018768,0,0.1337,0
 02/05  05:00:00,4.228018768,0,0.1337,0
 02/05  06:00:00,4.228018768,0,0.1337,0
 02/05  07:00:00,4.228018768,0,0.1337,0
 02/05  08:00:00,3.076518768,0.001427235,0.1337,0
 02/05  09:00:00,1.925018768,0.076126715,0.1781,0
 02/05  10:00:00,1.925018768,0.050236205,0.1781,0
 02/05  11:00:00,1.925018768,0.119524328,0.1781,0
 02/05  12:00:00,1.925018768,0.142986215,0.1781,0
 02/05  13:00:00,1.925018768,0.114292571,0.1781,0
 02/05  14:00:00,1.925018768,0.101545642,0.1781,0
 02/05  15:00:00,1.925018768,0.058241183,0.1781,0
 02/05  16:00:00,1.925018768,0.027283753,0.1781,0
 02/05  17:00:00,1.925018768,0,0.1781,0
 02/05  18:00:00,4.228018768,0,0.1781,0
 02/05  19:00:00,4.228018768,0,0.1781,0
 02/05  20:00:00,4.228018768,0,0.1781,0
 02/05  21:00:00,4.228018768,0,0.1781,0
 02/05  22:00:00,4.228018768,0,0.1781,0
 02/05  23:00:00,4.228018768,0,0.1781,0
 02/05  24:00:00,4.228018768,0,0.1781,0
 02/06  01:00:00,4.778024131,0,0.1337,0
 02/06  02:00:00,4.778024131,0,0.1337,0
 02/06  03:00:00,4.778024131,0,0.1337,0
 02/06  04:00:00,4.778024131,0,0.1337,0
 02/06  05:00:00,4.778024131,0,0.1337,0
 02/06  06:00:00,5.053026812,0,0.1337,0
 02/06  07:00:00,6.984504582,0,0.1337,0
 02/06  08:00:00,6.933015307,0.00149838,0.1337,0
 02/06  09:00:00,11.83157429,0.047204567,0.1781,0
 02/06  10:00:00,11.83199766,0.105630901,0.1781,0
 02/06  11:00:00,11.83355072,0.135107715,0.1781,0
 02/06  12:00:00,11.83157429,0.125842711,0.1781,0
 02/06  13:00:00,11.28315766,0.131505941,0.1781,0
 02/06  14:00:00,11.8491015,0.089362706,0.1781,0
 02/06  15:00:00,11.87003928,0.069621902,0.1781,0
 02/06  16:00:00,11.84795795,0.06967997,0.1781,0
 02/06  17:00:00,11.83157429,0,0.1781,0
 02/06  18:00:00,9.351042644,0,0.1781,0
 02/06  19:00:00,8.084515307,0,0.1781,0
 02/06  20:00:00,8.084515307,0,0.1781,0
 02/06  21:00:00,7.534509945,0,0.1781,0
 02/06  22:00:00,7.534509945,0,0.1781,0
 02/06  23:00:00,5.053026812,0,0.1781,0
 02/06  24:00:00,4.778024131,0,0.1781,0
 02/07  01:00:00,4.778024131,0,0.1337,0
 02/07  02:00:00,4.778024131,0,0.1337,0
 02/07  03:00:00,4.778024131,0,0.1337,0
 02/07  04:00:00,4.778024131,0,0.1337,0
 02/07  05:00:00,4.778024131,0,0.1337,0
 02/07  06:00:00,5.053026812,0,0.1337,0
 02/07  07:00:00,6.984504582,0,0.1337,0
 02/07  08:00:00,6.933015307,0.003786363,0.1337,0
 02/07  09:00:00,11.83157429,0.045929479,0.1781,0
 02/07  10:00:00,11.83351552,0.107037952,0.1781,0
 02/07  11:00:00,11.83431993,0.167885218,0.1781,0
 02/07  12:00:00,11.83488609,0.141096434,0.1781,0
 02/07  13:00:00,11.33168984,0.218210143,0.1781,0
 02/07  14:00:00,11.96773718,0.242055634,0.1781,0
 02/07  15:00:00,11.95895872,0.339528785,0.1781,0
 02/07  16:00:00,11.90377081,0.113774491,0.1781,0
 02/07  17:00:00,11.83703532,0,0.1781,0
 02/07  18:00:00,9.351048062,0,0.1781,0
 02/07  19:00:00,8.084515307,0,0.1781,0
 02/07  20:00:00,8.084515307,0,0.1781,0
 02/07  21:00:00,7.534509945,0,0.1781,0
 02/07  22:00:00,7.534509945,0,0.1781,0
 02/07  23:00:00,5.053026812,0,0.1781,0
 02/07  24:00:00,4.778024131,0,0.1781,0
 02/08  01:00:00,4.778024131,0,0.1337,0
 02/08  02:00:00,4.778024131,0,0.1337,0
 02/08  03:00:00,4.778024131,0,0.1337,0
 02/08  04:00:00,4.778024131,0,0.1337,0
 02/08  05:00:00,4.778024131,0,0.1337,0
 02/08  06:00:00,5.053026812,0,0.1337,0
 02/08  07:00:00,6.984504582,0,0.1337,0
 02/08  08:00:00,6.933015307,0.008848475,0.1337,0
 02/08  09:00:00,11.83157429,0.114547742,0.1781,0
 02/08  10:00:00,11.83285487,0.261558649,0.1781,0
 02/08  11:00:00,11.83355744,0.427163219,0.1781,0
 02/08  12:00:00,11.8423944,0.41569369,0.1781,0
 02/08  13:00:00,11.33680135,0.458947994,0.1781,0
 02/08  14:00:00,11.95592706,0.340360312,0.1781,0
 02/08  15:00:00,11.95493353,0.118980626,0.1781,0
 02/08  16:00:00,11.89975748,0.098045531,0.1781,0
 02/08  17:00:00,11.83458945,0.004636931,0.1781,0
 02/08  18:00:00,9.352402347,0,0.1781,0
 02/08  19:00:00,8.084515307,0,0.1781,0
 02/08  20:00:00,8.084515307,0,0.1781,0
 02/08  21:00:00,7.534509945,0,0.1781,0
 02/08  22:00:00,7.534509945,0,0.1781,0
 02/08  23:00:00,5.053026812,0,0.1781,0
 02/08  24:00:00,4.778024131,0,0.1781,0
 02/09  01:00:00,4.778024131,0,0.1337,0
 02/09  02:00:00,4.778024131,0,0.1337,0
 02/09  03:00:00,4.778024131,0,0.1337,0
 02/09  04:00:00,4.778024131,0,0.1337,0
 02/09  05:00:00,4.778024131,0,0.1337,0
 02/09  06:00:00,5.053026812,0,0.1337,0
 02/09  07:00:00,6.984504582,0,0.1337,0
 02/09  08:00:00,6.933015307,0.005949426,0.1337,0
 02/09  09:00:00,11.83157429,0.025364174,0.1781,0
 02/09  10:00:00,11.8329134,0.083718379,0.1781,0
 02/09  11:00:00,11.83301381,0.18294048,0.1781,0
 02/09  12:00:00,11.83157429,0.386896312,0.1781,0
 02/09  13:00:00,11.28156893,0.469644204,0.1781,0
 02/09  14:00:00,11.84917718,0.233097199,0.1781,0
 02/09  15:00:00,11.83157429,0.123213408,0.1781,0
 02/09  16:00:00,11.83157429,0.081078571,0.1781,0
 02/09  17:00:00,11.83157429,0.026937969,0.1781,0
 02/09  18:00:00,9.352026187,0,0.1781,0
 02/09  19:00:00,8.084515307,0,0.1781,0
 02/09  20:00:00,8.084515307,0,0.1781,0
 02/09  21:00:00,7.534509945,0,0.1781,0
 02/09  22:00:00,7.534509945,0,0.1781,0
 02/09  23:00:00,5.053026812,0,0.1781,0
 02/09  24:00:00,4.778024131,0,0.1781,0
 02/10  01:00:00,4.778024131,0,0.1337,0
 02/10  02:00:00,4.778024131,0,0.1337,0
 02/10  03:00:00,4.778024131,0,0.1337,0
 02/10  04:00:00,4.778024131,0,0.1337,0
 02/10  05:00:00,4.778024131,0,0.1337,0
 02/10  06:00:00,5.053026812,0,0.1337,0
 02/10  07:00:00,6.984504582,0,0.1337,0
 02/10  08:00:00,6.549181974,0.002809941,0.1337,0
 02/10  09:00:00,11.83157429,0.044640131,0.1781,0
 02/10  10:00:00,11.83157429,0.370784044,0.1781,0
 02/10  11:00:00,11.83157429,0.50873979,0.1781,0
 02/10  12:00:00,11.83157429,0.092732708,0.1781,0
 02/10  13:00:00,11.28156893,0.142951968,0.1781,0
 02/10  14:00:00,11.83525034,0.215825959,0.1781,0
 02/10  15:00:00,11.83157429,0.145496741,0.1781,0
 02/10  16:00:00,11.83157429,0.091388705,0.1781,0
 02/10  17:00:00,11.83157429,0.020293105,0.1781,0
 02/10  18:00:00,9.350698061,0,0.1781,0
 02/10  19:00:00,8.084515307,0,0.1781,0
 02/10  20:00:00,8.084515307,0,0.1781,0
 02/10  21:00:00,7.534509945,0,0.1781,0
 02/10  22:00:00,7.534509945,0,0.1781,0
 02/10  23:00:00,5.053026812,0,0.1781,0
 02/10  24:00:00,4.778024131,0,0.1781,0
 02/11  01:00:00,4.228018768,0,0.1337,0
 02/11  02:00:00,4.228018768,0,0.1337,0
 02/11  03:00:00,4.228018768,0,0.1337,0
 02/11  04:00:00,4.228018768,0,0.1337,0
 02/11  05:00:00,4.228018768,0,0.1337,0
 02/11  06:00:00,4.228018768,0,0.1337,0
 02/11  07:00:00,6.984504582,0,0.1337,0
 02/11  08:00:00,5.449171249,0.003896472,0.1337,0
 02/11  09:00:00,6.331520669,0.027579216,0.1781,0
 02/11  10:00:00,6.331520669,0.023283661,0.1781,0
 02/11  11:00:00,6.331520669,0.081998146,0.1781,0
 02/11  12:00:00,6.331520669,0.094861539,0.1781,0
 02/11  13:00:00,4.681504582,0.097010848,0.1781,0
 02/11  14:00:00,4.681504582,0.105556872,0.1781,0
 02/11  15:00:00,4.681504582,0.096268212,0.1781,0
 02/11  16:00:00,4.681504582,0.050320182,0.1781,0
 02/11  17:00:00,4.681504582,0.024037541,0.1781,0
 02/11  18:00:00,5.775663205,0,0.1781,0
 02/11  19:00:00,4.228018768,0,0.1781,0
 02/11  20:00:00,4.228018768,0,0.1781,0
 02/11  21:00:00,4.228018768,0,0.1781,0
 02/11  22:00:00,4.228018768,0,0.1781,0
 02/11  23:00:00,4.228018768,0,0.1781,0
 02/11  24:00:00,4.228018768,0,0.1781,0
 02/12  01:00:00,4.228018768,0,0.1337,0
 02/12  02:00:00,4.228018768,0,0.1337,0
 02/12  03:00:00,4.228018768,0,0.1337,0
 02/12  04:00:00,4.228018768,0,0.1337,0
 02/12  05:00:00,4.228018768,0,0.1337,0
